URL,URL_normalized,subdomain_count,digit_letter_ratio,repeated_char_count,query_param_count,digit_special_ratio,max_path_segment_length,domain_age_days,expiration_days,registration_length,ns_count,url_length,hostname_length,first_dir_length,tld_length,count_digits,count_letters,has_ip,https_token,url_has_suspicious_keywords,domain_age_missing,dns_record,registrar_known,is_trusted_domain,is_suspicious_domain,is_url_shortener,abnormal_url,is_typo_squatting,Label,length_cat
http://182.119.97.85:36507/Mozi.m,http://182.119.97.85:36507/mozi.m,2,1.666666667,3,0,1.666666481,6,0,0,0,0,33,13,6,2,15,9,0,0,0,0,0,0,0,0,0,0,0,malicious,short
https://www.sanroccoapilli.italy-net-guide.com/,https://sanroccoapilli.italy-net-guide.com,2,0.0,6,0,0.0,0,0,0,0,0,47,38,0,3,0,38,0,1,0,1,0,0,1,0,0,0,0,benign,short
http://nerez-schodiste-zabradli.com,http://nerez-schodiste-zabradli.com,0,0.0,2,0,0.0,0,0,0,0,0,35,28,0,3,0,29,0,0,0,1,0,0,1,0,0,0,0,malicious,short
https://www.nugget.ca/ArticleDisplay.aspx?archive=true&e=1160966,https://nugget.ca/articledisplay.aspx,1,0.152173913,7,2,0.636363579,19,0,0,0,0,64,13,19,2,7,46,0,1,0,0,1,0,0,0,0,0,0,benign,medium
http://portalenlaces.com/diarios/duruguay,http://portalenlaces.com/diarios/duruguay,0,0.0,2,0,0.0,8,8266,134,8401,2,41,17,7,3,0,35,0,0,0,0,1,1,1,0,0,0,0,malicious,short
https://www.wiki.answers.com/Q/Where_did_they_film_Star_Wars,https://wiki.answers.com/q/where_did_they_film_star_wars,2,0.0,4,0,0.0,29,10718,808,11527,4,60,20,1,3,0,47,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://www.seckmauern.de/index.php?view=article&catid=1:aktuelle-nachrichten&id=87:eine-gefahr-fuers-gehirn&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=50,http://seckmauern.de/index.php,1,0.042253521,5,9,0.187499994,9,0,0,0,2,180,17,9,2,6,142,0,0,0,0,1,0,0,0,0,0,0,malicious,long
https://www.sportsillustrated.cnn.com/basketball/nba/players/4325/index.html,https://sportsillustrated.cnn.com/basketball/nba/players/4325/index.html,2,0.066666667,7,0,0.333333306,10,11690,726,12417,4,76,29,10,3,4,60,0,1,0,0,0,1,1,0,0,0,0,benign,medium
https://mitsui-jyuku.mixh.jp/uploads/1001q2w3ez1x2c3.exe,https://mitsui-jyuku.mixh.jp/uploads/1001q2w3ez1x2c3.exe,1,0.236842105,3,0,0.999999889,19,2615,309,2925,2,56,20,7,2,9,38,0,1,0,0,1,0,0,0,0,0,0,malicious,medium
"https://www.cosmoia.com/wp-content/plugins/content/25d8abaf216efc300fed8a3737f5399f/?user=&amp;_verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",https://cosmoia.com/wp-content/plugins/content/25d8abaf216efc300fed8a3737f5399f/,1,0.220430108,6,3,1.413793055,32,418,311,730,2,256,15,10,3,41,186,0,1,1,0,1,1,1,0,0,0,0,malicious,long
http://www.koreahapkidousa.com/wp-content/uploads/dropbox/dropbox,http://koreahapkidousa.com/wp-content/uploads/dropbox/dropbox,1,0.0,4,0,0.0,10,5502,341,5844,2,65,23,10,3,0,55,0,0,0,0,0,1,1,0,0,0,0,malicious,medium
http://www.dblokhuis.nl/diensten/mediation,http://dblokhuis.nl/diensten/mediation,1,0.0,4,0,0.0,9,5637,0,0,5,42,16,8,2,0,35,0,0,0,0,1,1,0,0,0,0,0,malicious,short
http://minitoons01.xyz/rss/feed/stream/,http://minitoons01.xyz/rss/feed/stream,0,0.068965517,5,0,0.249999969,6,0,0,0,0,39,15,3,3,2,29,0,0,0,0,0,0,0,0,0,0,0,malicious,short
http://www.eth22.mediumblog.top/payment.php,http://eth22.mediumblog.top/payment.php,2,0.060606061,5,0,0.249999969,11,0,0,0,0,43,24,11,3,2,33,0,0,0,0,0,0,0,0,0,0,0,malicious,short
http://www.briard-profi.de/unsere-briard-welpen/16-j-wurf.html?tmpl=component&print=1&layout=default&page=,http://briard-profi.de/unsere-briard-welpen/16-j-wurf.html,1,0.036585366,4,4,0.142857136,20,0,0,0,0,106,19,20,2,3,82,0,0,0,1,0,0,0,0,0,0,0,malicious,long
https://www.heffel.com/Artist/James_Wilson_Morrice.aspx,https://heffel.com/artist/james_wilson_morrice.aspx,1,0.0,6,0,0.0,25,10206,1480,11687,4,55,14,6,3,0,45,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://demo.itivy.com/45-facebook-login/,http://demo.itivy.com/45-facebook-login,1,0.068965517,3,0,0.222222198,17,5337,141,5479,2,40,14,17,3,2,29,0,0,1,0,1,1,1,0,0,0,0,malicious,short
https://www.youtube.com/user/babyeinstein,https://youtube.com/user/babyeinstein,1,0.0,4,0,0.0,12,7526,143,7670,4,41,15,4,3,0,34,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://mosaic.nu/wp-admin/network/docs/d063be8229b457522ef36e506b4288e7/,http://mosaic.nu/wp-admin/network/docs/d063be8229b457522ef36e506b4288e7,0,0.58974359,5,0,2.29999977,32,3684,333,4018,3,72,9,8,2,23,39,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
http://webersfab.ca/login,http://webersfab.ca/login,0,0.0,2,0,0.0,5,6174,33,6208,2,25,12,5,2,0,20,0,0,1,0,1,1,0,0,0,0,0,malicious,short
https://www.elyrics.net/read/k/krizz-kaliko-lyrics/getcha-life-right-(feat.-skatterman-&-snug-brim)-lyrics.html,https://elyrics.net/read/k/krizz-kaliko-lyrics/getcha-life-right-(feat.-skatterman-&-snug-brim)-lyrics.html,1,0.0,6,1,0.0,60,8444,321,8766,2,111,15,4,3,0,87,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://wszystkowpolsce.xyz/weryfikacja/,http://wszystkowpolsce.xyz/weryfikacja,0,0.0,2,0,0.0,11,0,0,0,0,39,19,11,3,0,33,0,0,0,0,0,0,0,0,0,0,0,malicious,short
https://www.query.nytimes.com/gst/fullpage.html?res=980CEED6153AF93AA35750C0A96F9C8B63,https://query.nytimes.com/gst/fullpage.html,2,0.388888889,7,1,1.909090736,13,11571,482,12054,8,86,21,3,3,21,54,0,1,0,0,0,1,1,0,0,0,0,benign,medium
https://www.movies.nytimes.com/movie/6128/Blood-Simple/overview,https://movies.nytimes.com/movie/6128/blood-simple/overview,2,0.083333333,5,0,0.363636331,12,11572,481,12054,8,63,22,5,3,4,48,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://econopaginas.com/nyx37ec?YzqkkqWLW=RHkNpAc,http://econopaginas.com/nyx37ec,0,0.05,3,1,0.285714245,7,0,364,365,4,49,16,7,3,2,40,0,0,0,0,1,1,1,0,0,0,0,malicious,short
https://www.marriagesintexas.com/index_pages/1987-033.html,https://marriagesintexas.com/index_pages/1987-033.html,1,0.170731707,6,0,0.69999993,13,5419,424,5844,2,58,24,11,3,7,41,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://www.ets-audio.de/download/view.download/6/31.html,http://ets-audio.de/download/view.download/6/31.html,1,0.073170732,4,0,0.249999979,13,0,0,0,3,56,16,8,2,3,41,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
http://www.gradeaid.com.au/index.php?option=com_content&view=category&layout=blog&id=12&Itemid=7,http://gradeaid.com.au/index.php,2,0.040540541,4,5,0.157894729,9,0,0,0,2,96,19,9,2,3,74,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
https://www.youtube.com/watch?v=PeReAhYNoAc,https://youtube.com/watch,1,0.0,4,1,0.0,5,7526,143,7670,4,43,15,5,3,0,35,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://www.vfleberstadt.de/index.php?view=article&catid=34:startseite&id=192:weihnachtsfeier-2012&tmpl=component&print=1&layout=default&page=,http://vfleberstadt.de/index.php,1,0.093457944,4,7,0.416666649,9,0,0,0,2,141,19,9,2,10,107,0,0,0,0,1,0,0,0,0,0,0,malicious,long
https://www.thewareaglereader.com/2011/10/otis-mounds-tells-arkansas-homecoming-queen-to-shut-up-wins-game/,https://thewareaglereader.com/2011/10/otis-mounds-tells-arkansas-homecoming-queen-to-shut-up-wins-game,1,0.073170732,7,0,0.315789457,64,6574,365,6940,2,107,25,4,3,6,82,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.drjfwright.com/chemists.html,https://drjfwright.com/chemists.html,1,0.0,4,0,0.0,13,9501,360,9862,2,40,18,13,3,0,33,0,1,0,0,1,1,1,0,1,0,0,benign,short
https://www.canadianconsultingengineer.com/news/rehabilitation-of-the-centre-hospitalier-honor-mercier/1000215426/,https://canadianconsultingengineer.com/news/rehabilitation-of-the-centre-hospitalier-honor-mercier/1000215426,1,0.112359551,7,0,0.666666622,54,9224,271,9496,4,114,34,4,3,10,89,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.classmates.com/directory/school/Marguerite%20Bourgeois%20Elementary%20School?org=20154981,https://classmates.com/directory/school/marguerite%20bourgeois%20elementary%20school,1,0.189189189,7,1,1.076922994,44,11269,52,11322,2,101,18,9,3,14,74,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.bchydro.com/powersmart/success_stories/industrial_process_facilities/canada_safeway__warehouse.html,https://bchydro.com/powersmart/success_stories/industrial_process_facilities/canada_safeway__warehouse.html,1,0.0,8,0,0.0,30,10851,105,10957,6,111,15,10,3,0,95,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://wydawnictwa.wstijo.edu.pl/media/modulesanywhere/images/095374f/gkjfd874jld/fh33d03/4US89FS98DUFSy.html,http://wydawnictwa.wstijo.edu.pl/media/modulesanywhere/images/095374f/gkjfd874jld/fh33d03/4us89fs98dufsy.html,2,0.233766234,3,0,1.285714194,19,7196,108,7304,2,109,25,5,2,18,77,0,0,0,0,1,1,0,0,0,0,0,malicious,long
https://www.greatschools.org/missouri/kansas-city/3044-ACE-Collegium-6-At-Southeast/,https://greatschools.org/missouri/kansas-city/3044-ace-collegium-6-at-southeast,1,0.078125,8,0,0.333333311,33,9370,126,9497,4,84,20,8,3,5,64,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.amazon.co.uk/Ned-Kelly-DVD-Heath-Ledger/dp/B00014WAE4,https://amazon.co.uk/ned-kelly-dvd-heath-ledger/dp/b00014wae4,2,0.130434783,7,0,0.461538426,26,10646,436,11083,8,65,16,26,2,6,46,0,1,0,0,1,1,0,0,0,0,0,benign,medium
https://www.noiset.com/creedence-clearwater-revival-album,https://noiset.com/creedence-clearwater-revival-album,1,0.0,5,0,0.0,34,5911,297,6209,2,57,14,34,3,0,48,0,1,0,0,1,1,1,0,1,0,0,benign,medium
http://il-israelz-info.com/ALiex.il.2016.updateacountfree/,http://il-israelz-info.com/aliex.il.2016.updateacountfree,0,0.093023256,3,0,0.363636331,30,0,0,0,0,58,19,30,3,4,43,0,0,1,1,0,0,1,0,0,0,0,malicious,medium
http://www.guenther-heizung-sanitaer.de/index.php?option=com_content&view=category&id=4&Itemid=15,http://guenther-heizung-sanitaer.de/index.php,1,0.039473684,4,4,0.166666657,9,0,0,0,3,97,32,9,2,3,76,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
https://www.flickr.com/photos/pitchpics/1313142791/,https://flickr.com/photos/pitchpics/1313142791,1,0.3125,4,0,1.111110988,10,7977,58,8036,4,51,14,6,3,10,32,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.impuls.cc/en/academy/tutors/bill-forman.html,https://impuls.cc/en/academy/tutors/bill-forman.html,1,0.0,6,0,0.0,16,7046,258,7305,2,56,13,2,2,0,45,0,1,0,0,1,1,0,0,0,0,0,benign,medium
https://www.glassdoor.com/Reviews/Handmark-Reviews-E244528.htm,https://glassdoor.com/reviews/handmark-reviews-e244528.htm,1,0.130434783,7,0,0.59999994,28,8160,240,8401,2,62,17,7,3,6,46,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://www.knaresboroughkitchens.co.uk/index.php/case-study-pam-a-peter-lambley/4,http://knaresboroughkitchens.co.uk/index.php/case-study-pam-a-peter-lambley/4,2,0.015384615,4,0,0.066666662,30,9428,68,9497,2,81,31,9,2,1,65,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
http://slaviacapital.com/tlacove-spravy-eng/slavia-capital-with-skk-185-mio-consolidated-profit-last-year,http://slaviacapital.com/tlacove-spravy-eng/slavia-capital-with-skk-185-mio-consolidated-profit-last-year,0,0.035294118,3,0,0.176470578,61,8901,229,9131,2,105,17,18,3,3,85,0,0,0,0,1,1,1,0,0,0,0,malicious,long
http://www.cyclesamoa.com.au/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jeWNsZXNhbW9hLmNvbS5hdS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD00OnRvdXItZGF0ZXMtZm9yLTIwMTImY2F0aWQ9MTpnZW5lcmFsJkl0ZW1pZD0z,http://cyclesamoa.com.au/index.php,2,0.161458333,5,3,1.937499879,9,0,0,0,0,239,21,9,2,31,192,0,0,0,0,0,0,0,0,0,0,0,malicious,long
https://www.dailyhome.com/pages/full_story/push?article-Tragedy+on+the+gridiron-+Lincoln+Head+Coach+Keith+Howard+dies+at+season+opener%20&id=3345612-Tragedy+on+the+gridiron-+Lincoln+Head+Coach+Keith+Howard+dies+at+season+opener&instance=home_lead_story,https://dailyhome.com/pages/full_story/push,1,0.045454545,6,3,0.199999996,10,10044,546,10590,2,252,17,5,3,9,198,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.movies.msn.com/celebrities/celebrity/peter-m-lenkov/,https://movies.msn.com/celebrities/celebrity/peter-m-lenkov,2,0.0,4,0,0.0,14,11275,253,11529,5,64,18,11,3,0,52,0,1,0,0,0,1,1,0,0,0,0,benign,medium
http://proancosl.com/gcotjy,http://proancosl.com/gcotjy,0,0.0,2,0,0.0,6,8131,269,8401,2,27,13,6,3,0,22,0,0,0,0,1,1,1,0,0,0,0,malicious,short
http://sanjilkumar.com/countchinabest/upload/en.php,http://sanjilkumar.com/countchinabest/upload/en.php,0,0.0,2,0,0.0,14,0,0,0,0,51,15,14,3,0,43,0,0,0,1,0,0,1,0,0,0,0,malicious,medium
https://www.mmaweekly.com/bamma-7-main-event-set-with-tom-kong-watson-defending-his-belt-against-frank-trigg,https://mmaweekly.com/bamma-7-main-event-set-with-tom-kong-watson-defending-his-belt-against-frank-trigg,1,0.011494253,8,0,0.049999998,82,8651,114,8766,3,108,17,82,3,1,87,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.wn.com/Montreal_Metro,https://wn.com/montreal_metro,1,0.0,4,0,0.0,14,11143,3102,14245,2,33,10,14,3,0,26,0,1,0,0,1,1,1,0,0,0,0,benign,short
https://www.wiki.answers.com/Q/Who_was_the_French_legislative_body_which_rarely_met_with_absolute_monarchs,https://wiki.answers.com/q/who_was_the_french_legislative_body_which_rarely_met_with_absolute_monarchs,2,0.0,4,0,0.0,75,10719,808,11527,4,106,20,1,3,0,87,0,1,0,0,0,1,1,0,0,0,0,benign,long
https://www.fastfood.ocregister.com/2011/05/11/madness-in-texas-as-first-two-in-n-out-restaurants-open/95267/,https://fastfood.ocregister.com/2011/05/11/madness-in-texas-as-first-two-in-n-out-restaurants-open/95267,2,0.175675676,8,0,0.590909064,55,11100,223,11324,6,109,27,4,3,13,74,0,1,0,0,0,1,1,0,0,0,0,benign,long
http://www.hotey.es/index.php/inicio.html,http://hotey.es/index.php/inicio.html,1,0.0,4,0,0.0,11,0,0,0,0,41,12,9,2,0,32,0,0,0,0,1,0,0,0,0,0,0,malicious,short
http://ppe.com.my/libraries/pattemplate/patTemplate/Modifier/HTML/regional/9c1713daf3662e3adfd4722e43556ac5/Connexion.php,http://ppe.com.my/libraries/pattemplate/pattemplate/modifier/html/regional/9c1713daf3662e3adfd4722e43556ac5/connexion.php,1,0.229885057,8,0,1.428571327,32,5889,319,6209,2,121,10,9,2,20,87,0,0,0,0,1,1,0,0,0,0,0,malicious,long
https://www.holsteinquebec.com/english/marche_genetique/repertoire_embryons/fiche/camphols-champion-r%C3%A9gina-ex-91-2e_x_maple-downs-i-g-w-atw,https://holsteinquebec.com/english/marche_genetique/repertoire_embryons/fiche/camphols-champion-r%c3%a9gina-ex-91-2e_x_maple-downs-i-g-w-atw,1,0.044247788,4,0,0.192307685,62,9744,117,9862,4,144,22,7,3,5,113,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=42+McGill+L.J.+403&srctype=smi&srcid=3B15&key=39d4145e7ba529ea37e9d18c9335fcb2,https://litigation-essentials.lexisnexis.com/webcd/app,2,0.21969697,8,7,1.035714249,5,10316,274,10591,4,189,40,5,3,29,132,0,1,0,0,0,1,1,0,0,0,0,benign,long
https://www.wiki.answers.com/Q/How_do_you_adjust_the_windshield_wiper_arm_that_is_out_of_place_on_a_1999_grand_prix,https://wiki.answers.com/q/how_do_you_adjust_the_windshield_wiper_arm_that_is_out_of_place_on_a_1999_grand_prix,2,0.046511628,6,0,0.159999994,84,10718,808,11527,4,115,20,1,3,4,86,0,1,0,0,0,1,1,0,0,0,0,benign,long
https://www.10thstreetgallery.com/,https://10thstreetgallery.com,1,0.076923077,6,0,0.333333278,0,5195,648,5844,2,34,25,0,3,2,26,0,1,0,0,1,1,1,0,0,0,0,benign,short
http://educationdoctor.tn/wp-includes/.https:/.www.paypal.co.uk/uk.web.apps.mpp.home.sign.in.country.a.GB.locale.a.en.GB-6546refhs8ehgf8-890b7fefut9546954543ds867hgf9-1egey3ds4820435t546ggc-u4ydstgu5438gjksssGB/8033d322db72a08d104e62174a39a0c0/winfo.html,http://educationdoctor.tn/wp-includes/.https:/.paypal.co.uk/uk.web.apps.mpp.home.sign.in.country.a.gb.locale.a.en.gb-6546refhs8ehgf8-890b7fefut9546954543ds867hgf9-1egey3ds4820435t546ggc-u4ydstgu5438gjksssgb/8033d322db72a08d104e62174a39a0c0/winfo.html,0,0.412903226,12,0,1.828571376,146,0,0,0,0,254,18,11,2,64,155,0,0,1,0,0,0,0,0,0,0,0,malicious,long
http://www.treemnhubuptrencanh.com/wp-content/languages/billi/index.jh.php,http://treemnhubuptrencanh.com/wp-content/languages/billi/index.jh.php,1,0.0,6,0,0.0,12,0,0,0,0,74,27,10,3,0,62,0,0,0,1,0,0,1,0,0,0,0,malicious,medium
http://www.inventium.com.au/inventium/inventium.html,http://inventium.com.au/inventium/inventium.html,2,0.0,4,0,0.0,14,0,0,0,2,52,20,9,2,0,43,0,0,0,0,1,1,0,0,0,0,0,malicious,medium
https://www.asianforumer.com/non-asian-short-videos/778102-real-wives-interracial-cuckold-gangbangs-etc-7.html,https://asianforumer.com/non-asian-short-videos/778102-real-wives-interracial-cuckold-gangbangs-etc-7.html,1,0.082352941,6,0,0.388888867,58,6835,104,6940,2,110,20,22,3,7,85,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://www.paigemduke.com/wp-includes/js/swfupload/webmail2/webmail/webmail.php,http://paigemduke.com/wp-includes/js/swfupload/webmail2/webmail/webmail.php,1,0.015384615,4,0,0.076923071,11,0,0,0,0,79,18,11,3,1,65,0,0,0,1,0,0,1,0,0,0,0,malicious,medium
https://www.coastcapital.desjardins.com/visacard/accordd/,https://coastcapital.desjardins.com/visacard/accordd,2,0.0,6,0,0.0,8,10811,512,11324,12,57,31,8,3,0,48,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://prepechal.net/index.php?view=article&catid=38:ivoina-vyroba&id=49:plemenni-byci&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=57,http://prepechal.net/index.php,0,0.056910569,3,9,0.241379302,9,0,0,0,0,159,13,9,3,7,123,0,0,0,1,0,0,1,0,0,0,0,malicious,long
http://batumi.net/dan/bankofamerica/index.php,http://batumi.net/dan/bankofamerica/index.php,0,0.0,2,0,0.0,13,9738,123,9862,2,45,10,3,3,0,37,0,0,1,0,1,1,1,0,0,0,0,malicious,short
https://www.legacy.com/obituaries/dailyherald/obituary.aspx?n=andrew-karl-stern&pid=2624994,https://legacy.com/obituaries/dailyherald/obituary.aspx,1,0.101449275,5,2,0.466666636,13,11557,87,11645,3,91,14,10,3,7,69,0,1,0,0,1,1,1,0,0,0,0,benign,medium
http://167.114.129.9/Pandoras_Box/pandora.x86,http://167.114.129.9/pandoras_box/pandora.x86,2,0.52173913,3,0,1.19999988,12,6054,153,6208,2,45,13,12,1,12,23,1,0,0,0,0,1,0,0,0,0,0,malicious,short
https://www.sunnyvalleywheatfree.com/,https://sunnyvalleywheatfree.com,1,0.0,7,0,0.0,0,0,0,0,0,37,28,0,3,0,31,0,1,1,1,0,0,1,0,0,0,0,benign,short
https://www.gamesradar.com/the-top-7-games-to-hate-because-they-make-you-feel-like-an-awkward-self-conscious-dick/,https://gamesradar.com/the-top-7-games-to-hate-because-they-make-you-feel-like-an-awkward-self-conscious-dick,1,0.011111111,5,0,0.043478259,86,9547,314,9861,4,114,18,86,3,1,90,0,1,0,0,1,1,1,0,0,0,0,benign,long
http://tsuzuki.co.id/model/jeff/chinavali/index.php,http://tsuzuki.co.id/model/jeff/chinavali/index.php,1,0.0,3,0,0.0,9,0,0,0,0,51,13,5,2,0,41,0,0,0,0,1,0,0,0,0,0,0,malicious,medium
http://www.andriacambia.it/index.php?option=com_content&view=article&id=232:interramento-ferrovia-bari-nord-ok-consiglio-comunale-stazione-andria-sud&catid=42:scroll&Itemid=53,http://andriacambia.it/index.php,1,0.050359712,7,5,0.241379302,9,0,0,0,0,175,19,9,2,7,139,0,0,0,0,0,0,0,0,0,0,0,malicious,long
http://bamelite.com.mx/d/asd/1.html,http://bamelite.com.mx/d/asd/1.html,1,0.04,2,0,0.111111099,6,5160,318,5479,3,35,15,1,2,1,25,0,0,0,0,1,1,0,0,0,0,0,malicious,short
https://www.pro-football-reference.com/teams/gnb/2007.htm,https://pro-football-reference.com/teams/gnb/2007.htm,1,0.095238095,7,0,0.363636331,8,8295,105,8401,2,57,30,5,3,4,42,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.couriermail.com.au/news/breaking-news/peter-phillips-wife-autumn-pregnant-with-second-child/story-e6freonf-1226167242358,https://couriermail.com.au/news/breaking-news/peter-phillips-wife-autumn-pregnant-with-second-child/story-e6freonf-1226167242358,2,0.142857143,6,0,0.699999965,53,0,0,0,6,132,22,4,2,14,98,0,1,0,0,1,1,0,0,0,0,0,benign,long
http://46.228.204.44/r0r/index.php,http://46.228.204.44/r0r/index.php,2,0.785714286,4,0,1.222222086,9,0,0,0,4,34,13,3,2,11,14,1,0,0,0,0,0,0,0,0,0,0,malicious,short
http://www.honarcinema.com/index.php?option=com_content&view=article&id=479:2011-03-16-08-40-13&catid=37:2011-03-13-03-51-51&Itemid=87,http://honarcinema.com/index.php,1,0.507246377,6,5,1.166666628,9,0,0,0,0,134,19,9,3,35,69,0,0,0,1,0,0,1,0,0,0,0,malicious,long
http://45.77.205.198/bins/UnHAnaAW.mips,http://45.77.205.198/bins/unhanaaw.mips,2,0.5,3,0,1.111110988,13,1293,532,1826,2,39,13,4,3,10,20,1,0,0,0,0,1,0,0,0,0,0,malicious,short
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=07&Itemid=56,http://kerryshacklett.com/index.php,0,0.125,4,6,0.499999975,9,0,0,0,0,110,18,9,3,10,80,0,0,0,1,0,0,1,0,1,0,0,malicious,long
https://www.markharmonfanwiki.wetpaint.com/photos,https://markharmonfanwiki.wetpaint.com/photos,2,0.0,4,0,0.0,6,8533,242,8775,2,49,34,6,3,0,42,0,1,0,0,0,1,1,0,1,0,0,benign,short
http://www.zoo-bendick.de/index.php?option=com_content&view=article&id=5:service&catid=4:service&Itemid=32,http://zoo-bendick.de/index.php,1,0.049382716,5,5,0.190476181,9,0,0,0,0,106,18,9,2,4,81,0,0,0,1,0,0,0,0,0,0,0,malicious,long
https://www.cartoonbrew.com/music-videos/music-video-roundup-1.html,https://cartoonbrew.com/music-videos/music-video-roundup-1.html,1,0.018518519,5,0,0.083333326,26,7953,2639,10593,4,67,19,12,3,1,54,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.profighting-fans.com/articles/ufc-results/ufc-124-results.html,https://profighting-fans.com/articles/ufc-results/ufc-124-results.html,1,0.051724138,4,0,0.230769213,20,6388,185,6574,2,74,24,8,3,3,58,0,1,0,0,1,1,1,0,0,0,0,benign,medium
https://www.facebook.com/pages/Kansas-City-Life-Insurance-Company/92033426933,https://facebook.com/pages/kansas-city-life-insurance-company/92033426933,1,0.203703704,7,0,0.91666659,34,10406,3108,13514,4,77,16,5,3,11,54,0,1,0,0,1,1,1,0,0,0,1,benign,medium
https://mitsui-jyuku.mixh.jp/uploads/44243fvasea.exe,https://mitsui-jyuku.mixh.jp/uploads/44243fvasea.exe,1,0.131578947,3,0,0.555555494,15,2615,309,2925,2,52,20,7,2,5,38,0,1,0,0,1,0,0,0,0,0,0,malicious,medium
https://www.enroll.ousd.k12.ca.us/highschools.htm,https://enroll.ousd.k12.ca.us/highschools.htm,4,0.054054054,6,0,0.19999998,15,5747,95,5843,4,49,25,15,2,2,37,0,1,0,0,0,1,0,0,0,0,0,benign,short
http://1000kli.wp.lc/Log.php,http://1000kli.wp.lc/log.php,1,0.235294118,4,0,0.57142849,7,0,0,0,0,28,13,7,2,4,17,0,0,0,0,1,0,0,0,0,0,0,malicious,short
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.id8-eu.net/identify-customer=U3Tb75gmAXZMbgvWa6x5TPZ4se5t3bomtJTJxa1KXq4fHgjXpg3HpRiE32PyOwjTweQrqopJ7fz0VvO1lTZLzH1Sz3RbE8W85l9Y/,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.id8-eu.net/identify-customer=u3tb75gmaxzmbgvwa6x5tpz4se5t3bomtjtjxa1kxq4fhgjxpg3hprie32pyowjtweqrqopj7fz0vvo1ltzlzh1sz3rbe8w85l9y,9,0.15483871,5,0,1.263157828,118,0,0,0,0,198,71,118,3,24,155,0,0,1,0,0,0,1,0,0,0,0,malicious,long
https://www.penelope.uchicago.edu/Thayer/E/Gazetteer/Places/America/United_States/Kentucky/Letcher/Jenkins/_Texts/HJK/G/Crase*.html,https://penelope.uchicago.edu/thayer/e/gazetteer/places/america/united_states/kentucky/letcher/jenkins/_texts/hjk/g/crase*.html,2,0.0,6,0,0.0,13,12360,674,13035,0,131,25,6,3,0,108,0,1,0,0,0,0,1,0,0,0,0,benign,long
https://www.chacha.com/question/why-is-paul-splittorf-not-broadcasting-on-fox-sports-royals-network-for-the-2009-kansas-city-royals-season,https://chacha.com/question/why-is-paul-splittorf-not-broadcasting-on-fox-sports-royals-network-for-the-2009-kansas-city-royals-season,1,0.036363636,6,0,0.16666666,106,9329,530,9860,2,138,14,8,3,4,110,0,1,0,0,1,1,1,0,0,0,0,benign,long
https://www.videosurf.com/video/soir-d%27hiver-d%27-mile-nelligan-chant-par-claude-l-veill-e-149850522,https://videosurf.com/video/soir-d%27hiver-d%27-mile-nelligan-chant-par-claude-l-veill-e-149850522,1,0.188405797,7,0,0.649999968,70,1155,305,1461,2,102,17,5,3,13,69,0,1,0,0,1,1,1,0,0,0,0,benign,long
